current_split,class_name,target_present,sample_id,source_file_raw,exact_group,timestamp,timestamp_iso,mat_path,label_path,file_size_bytes,sha256,class_group_key,session_gap30,session_gap60,session_gap120,session_gap300
train,background,0,20260204_100802_beam3_az208,20260204_100802,20260204_100802,20260204_100802,2026-02-04T10:08:02,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam3_az208.mat,,108058,,background::20260204_100802,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100802_beam3_az235,20260204_100802,20260204_100802,20260204_100802,2026-02-04T10:08:02,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam3_az235.mat,,107721,,background::20260204_100802,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100802_beam3_az244,20260204_100802,20260204_100802,20260204_100802,2026-02-04T10:08:02,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam3_az244.mat,,109309,,background::20260204_100802,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100802_beam3_az253,20260204_100802,20260204_100802,20260204_100802,2026-02-04T10:08:02,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam3_az253.mat,,106183,,background::20260204_100802,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100802_beam3_az262,20260204_100802,20260204_100802,20260204_100802,2026-02-04T10:08:02,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam3_az262.mat,,108067,,background::20260204_100802,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100802_beam4_az001,20260204_100802,20260204_100802,20260204_100802,2026-02-04T10:08:02,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam4_az001.mat,,101578,,background::20260204_100802,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100802_beam4_az010,20260204_100802,20260204_100802,20260204_100802,2026-02-04T10:08:02,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam4_az010.mat,,105022,,background::20260204_100802,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100802_beam4_az037,20260204_100802,20260204_100802,20260204_100802,2026-02-04T10:08:02,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam4_az037.mat,,108200,,background::20260204_100802,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100802_beam4_az064,20260204_100802,20260204_100802,20260204_100802,2026-02-04T10:08:02,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam4_az064.mat,,111143,,background::20260204_100802,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100802_beam4_az082,20260204_100802,20260204_100802,20260204_100802,2026-02-04T10:08:02,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam4_az082.mat,,108174,,background::20260204_100802,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100802_beam4_az100,20260204_100802,20260204_100802,20260204_100802,2026-02-04T10:08:02,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam4_az100.mat,,114340,,background::20260204_100802,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100802_beam4_az145,20260204_100802,20260204_100802,20260204_100802,2026-02-04T10:08:02,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam4_az145.mat,,113716,,background::20260204_100802,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100802_beam4_az163,20260204_100802,20260204_100802,20260204_100802,2026-02-04T10:08:02,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam4_az163.mat,,108663,,background::20260204_100802,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100802_beam4_az172,20260204_100802,20260204_100802,20260204_100802,2026-02-04T10:08:02,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam4_az172.mat,,112857,,background::20260204_100802,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100802_beam4_az181,20260204_100802,20260204_100802,20260204_100802,2026-02-04T10:08:02,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam4_az181.mat,,112266,,background::20260204_100802,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100802_beam4_az190,20260204_100802,20260204_100802,20260204_100802,2026-02-04T10:08:02,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam4_az190.mat,,112667,,background::20260204_100802,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100802_beam4_az199,20260204_100802,20260204_100802,20260204_100802,2026-02-04T10:08:02,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam4_az199.mat,,107538,,background::20260204_100802,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100802_beam4_az208,20260204_100802,20260204_100802,20260204_100802,2026-02-04T10:08:02,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam4_az208.mat,,110279,,background::20260204_100802,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100802_beam4_az217,20260204_100802,20260204_100802,20260204_100802,2026-02-04T10:08:02,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam4_az217.mat,,110291,,background::20260204_100802,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100802_beam4_az226,20260204_100802,20260204_100802,20260204_100802,2026-02-04T10:08:02,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam4_az226.mat,,112720,,background::20260204_100802,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100802_beam4_az235,20260204_100802,20260204_100802,20260204_100802,2026-02-04T10:08:02,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam4_az235.mat,,110838,,background::20260204_100802,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100802_beam4_az244,20260204_100802,20260204_100802,20260204_100802,2026-02-04T10:08:02,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam4_az244.mat,,112365,,background::20260204_100802,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100802_beam4_az253,20260204_100802,20260204_100802,20260204_100802,2026-02-04T10:08:02,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam4_az253.mat,,110329,,background::20260204_100802,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100802_beam5_az001,20260204_100802,20260204_100802,20260204_100802,2026-02-04T10:08:02,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam5_az001.mat,,105004,,background::20260204_100802,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100802_beam5_az019,20260204_100802,20260204_100802,20260204_100802,2026-02-04T10:08:02,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam5_az019.mat,,107981,,background::20260204_100802,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100802_beam5_az046,20260204_100802,20260204_100802,20260204_100802,2026-02-04T10:08:02,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam5_az046.mat,,114782,,background::20260204_100802,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100802_beam5_az064,20260204_100802,20260204_100802,20260204_100802,2026-02-04T10:08:02,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam5_az064.mat,,113263,,background::20260204_100802,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100802_beam5_az073,20260204_100802,20260204_100802,20260204_100802,2026-02-04T10:08:02,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam5_az073.mat,,113869,,background::20260204_100802,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100802_beam5_az082,20260204_100802,20260204_100802,20260204_100802,2026-02-04T10:08:02,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam5_az082.mat,,111409,,background::20260204_100802,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100802_beam5_az091,20260204_100802,20260204_100802,20260204_100802,2026-02-04T10:08:02,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam5_az091.mat,,113440,,background::20260204_100802,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100802_beam5_az100,20260204_100802,20260204_100802,20260204_100802,2026-02-04T10:08:02,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam5_az100.mat,,116114,,background::20260204_100802,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100802_beam5_az109,20260204_100802,20260204_100802,20260204_100802,2026-02-04T10:08:02,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam5_az109.mat,,114809,,background::20260204_100802,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100802_beam5_az118,20260204_100802,20260204_100802,20260204_100802,2026-02-04T10:08:02,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam5_az118.mat,,116085,,background::20260204_100802,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100802_beam5_az127,20260204_100802,20260204_100802,20260204_100802,2026-02-04T10:08:02,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam5_az127.mat,,114923,,background::20260204_100802,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100802_beam5_az145,20260204_100802,20260204_100802,20260204_100802,2026-02-04T10:08:02,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam5_az145.mat,,114680,,background::20260204_100802,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100802_beam5_az154,20260204_100802,20260204_100802,20260204_100802,2026-02-04T10:08:02,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam5_az154.mat,,113737,,background::20260204_100802,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100802_beam5_az163,20260204_100802,20260204_100802,20260204_100802,2026-02-04T10:08:02,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam5_az163.mat,,109677,,background::20260204_100802,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100802_beam5_az172,20260204_100802,20260204_100802,20260204_100802,2026-02-04T10:08:02,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam5_az172.mat,,114865,,background::20260204_100802,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100802_beam5_az181,20260204_100802,20260204_100802,20260204_100802,2026-02-04T10:08:02,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam5_az181.mat,,113753,,background::20260204_100802,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100802_beam5_az190,20260204_100802,20260204_100802,20260204_100802,2026-02-04T10:08:02,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam5_az190.mat,,114692,,background::20260204_100802,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100802_beam5_az208,20260204_100802,20260204_100802,20260204_100802,2026-02-04T10:08:02,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam5_az208.mat,,111807,,background::20260204_100802,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100802_beam5_az217,20260204_100802,20260204_100802,20260204_100802,2026-02-04T10:08:02,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam5_az217.mat,,110941,,background::20260204_100802,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100802_beam5_az226,20260204_100802,20260204_100802,20260204_100802,2026-02-04T10:08:02,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam5_az226.mat,,114697,,background::20260204_100802,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100802_beam5_az235,20260204_100802,20260204_100802,20260204_100802,2026-02-04T10:08:02,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam5_az235.mat,,112319,,background::20260204_100802,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100802_beam5_az244,20260204_100802,20260204_100802,20260204_100802,2026-02-04T10:08:02,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam5_az244.mat,,114582,,background::20260204_100802,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100802_beam5_az253,20260204_100802,20260204_100802,20260204_100802,2026-02-04T10:08:02,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam5_az253.mat,,111974,,background::20260204_100802,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100802_beam5_az262,20260204_100802,20260204_100802,20260204_100802,2026-02-04T10:08:02,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam5_az262.mat,,112541,,background::20260204_100802,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100826_beam1_az010,20260204_100826,20260204_100826,20260204_100826,2026-02-04T10:08:26,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam1_az010.mat,,107183,,background::20260204_100826,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100826_beam1_az019,20260204_100826,20260204_100826,20260204_100826,2026-02-04T10:08:26,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam1_az019.mat,,106215,,background::20260204_100826,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100826_beam1_az037,20260204_100826,20260204_100826,20260204_100826,2026-02-04T10:08:26,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam1_az037.mat,,106768,,background::20260204_100826,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100826_beam1_az055,20260204_100826,20260204_100826,20260204_100826,2026-02-04T10:08:26,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam1_az055.mat,,106825,,background::20260204_100826,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100826_beam1_az064,20260204_100826,20260204_100826,20260204_100826,2026-02-04T10:08:26,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam1_az064.mat,,108197,,background::20260204_100826,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100826_beam1_az073,20260204_100826,20260204_100826,20260204_100826,2026-02-04T10:08:26,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam1_az073.mat,,107728,,background::20260204_100826,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100826_beam1_az082,20260204_100826,20260204_100826,20260204_100826,2026-02-04T10:08:26,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam1_az082.mat,,108164,,background::20260204_100826,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100826_beam1_az091,20260204_100826,20260204_100826,20260204_100826,2026-02-04T10:08:26,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam1_az091.mat,,107348,,background::20260204_100826,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100826_beam1_az100,20260204_100826,20260204_100826,20260204_100826,2026-02-04T10:08:26,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam1_az100.mat,,110447,,background::20260204_100826,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100826_beam1_az109,20260204_100826,20260204_100826,20260204_100826,2026-02-04T10:08:26,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam1_az109.mat,,104132,,background::20260204_100826,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100826_beam1_az118,20260204_100826,20260204_100826,20260204_100826,2026-02-04T10:08:26,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam1_az118.mat,,108056,,background::20260204_100826,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100826_beam1_az136,20260204_100826,20260204_100826,20260204_100826,2026-02-04T10:08:26,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam1_az136.mat,,104179,,background::20260204_100826,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100826_beam1_az145,20260204_100826,20260204_100826,20260204_100826,2026-02-04T10:08:26,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam1_az145.mat,,102209,,background::20260204_100826,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100826_beam1_az154,20260204_100826,20260204_100826,20260204_100826,2026-02-04T10:08:26,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam1_az154.mat,,102099,,background::20260204_100826,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100826_beam1_az163,20260204_100826,20260204_100826,20260204_100826,2026-02-04T10:08:26,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam1_az163.mat,,103954,,background::20260204_100826,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100826_beam1_az181,20260204_100826,20260204_100826,20260204_100826,2026-02-04T10:08:26,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam1_az181.mat,,105574,,background::20260204_100826,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100826_beam2_az010,20260204_100826,20260204_100826,20260204_100826,2026-02-04T10:08:26,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam2_az010.mat,,108169,,background::20260204_100826,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100826_beam2_az019,20260204_100826,20260204_100826,20260204_100826,2026-02-04T10:08:26,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam2_az019.mat,,105460,,background::20260204_100826,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100826_beam2_az028,20260204_100826,20260204_100826,20260204_100826,2026-02-04T10:08:26,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam2_az028.mat,,108218,,background::20260204_100826,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100826_beam2_az037,20260204_100826,20260204_100826,20260204_100826,2026-02-04T10:08:26,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam2_az037.mat,,105676,,background::20260204_100826,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100826_beam2_az046,20260204_100826,20260204_100826,20260204_100826,2026-02-04T10:08:26,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam2_az046.mat,,109808,,background::20260204_100826,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100826_beam2_az055,20260204_100826,20260204_100826,20260204_100826,2026-02-04T10:08:26,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam2_az055.mat,,105331,,background::20260204_100826,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100826_beam2_az064,20260204_100826,20260204_100826,20260204_100826,2026-02-04T10:08:26,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam2_az064.mat,,107826,,background::20260204_100826,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100826_beam2_az091,20260204_100826,20260204_100826,20260204_100826,2026-02-04T10:08:26,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam2_az091.mat,,105318,,background::20260204_100826,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100826_beam2_az100,20260204_100826,20260204_100826,20260204_100826,2026-02-04T10:08:26,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam2_az100.mat,,110174,,background::20260204_100826,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100826_beam2_az109,20260204_100826,20260204_100826,20260204_100826,2026-02-04T10:08:26,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam2_az109.mat,,103329,,background::20260204_100826,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100826_beam2_az118,20260204_100826,20260204_100826,20260204_100826,2026-02-04T10:08:26,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam2_az118.mat,,107823,,background::20260204_100826,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100826_beam2_az127,20260204_100826,20260204_100826,20260204_100826,2026-02-04T10:08:26,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam2_az127.mat,,98605,,background::20260204_100826,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100826_beam2_az145,20260204_100826,20260204_100826,20260204_100826,2026-02-04T10:08:26,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam2_az145.mat,,101065,,background::20260204_100826,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100826_beam2_az154,20260204_100826,20260204_100826,20260204_100826,2026-02-04T10:08:26,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam2_az154.mat,,101571,,background::20260204_100826,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
train,background,0,20260204_100826_beam2_az163,20260204_100826,20260204_100826,20260204_100826,2026-02-04T10:08:26,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam2_az163.mat,,101781,,background::20260204_100826,background_session_gap30_001,background_session_gap60_001,background_session_gap120_001,background_session_gap300_001
