sample_id,split,target_present,mat_path,iq_shape,peak_velocity_index,peak_range_index,global_zdr_median,global_zdr_iqr,global_rho_mean,global_rho_median,global_phase_resultant,finite_fraction,peak_zdr_mean,peak_zdr_median,peak_zdr_std,peak_rho_mean,peak_rho_median,peak_rho_p10,peak_phase_resultant,peak_phase_cos_mean,peak_phase_sin_mean,peak_stokes_s1_mean,peak_stokes_s2_mean,peak_stokes_s3_mean,true_range_index,true_velocity_index,target_zdr_mean,target_zdr_median,target_zdr_std,target_rho_mean,target_rho_median,target_rho_p10,target_phase_resultant,target_phase_cos_mean,target_phase_sin_mean,target_stokes_s1_mean,target_stokes_s2_mean,target_stokes_s3_mean
20260204_100826_beam1_az055,train,0,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam1_az055.mat,"(128, 100)",65,24,0.14275294542312622,2.6915534287691116,0.6892245453461874,0.7796341180801392,0.4395259618759155,1.0,13.628929405212402,14.888671875,2.814396361089851,0.8422290658950806,0.9149418473243713,0.498506623506546,0.7313774228096008,0.5917520773410797,0.4298166739940643,0.8967554783821106,0.20128147035837174,-0.1374455274641514,-1,-1,,,,,,,,,,,,
20260204_100826_beam1_az091,train,0,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam1_az091.mat,"(128, 100)",64,24,0.06396495550870895,2.8699247539043427,0.6628667685027904,0.7110832929611206,0.4495088756084442,1.0,-2.1897662544250487,-5.731592178344727,8.075346465257239,0.7891321671009064,0.8521244525909424,0.29326366186141967,0.6677121520042419,0.48000145196914673,0.4641531229019165,-0.30486067533493044,0.46214921951293947,-0.3019605616480112,-1,-1,,,,,,,,,,,,
20260204_100826_beam4_az073,train,0,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam4_az073.mat,"(128, 100)",64,24,0.6516524851322174,2.5757114440202713,0.6193283538187098,0.6109567582607269,0.45155060291290283,1.0,-0.9621219468116761,-0.9601677060127258,0.29189325724799814,0.9904093766212463,0.993401288986206,0.9771631121635437,0.9924888610839844,0.9859483885765076,0.11375353127717971,-0.11018645584583282,0.9699241733551025,-0.11343557983636857,-1,-1,,,,,,,,,,,,
20260204_100826_beam4_az118,train,0,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100826_beam4_az118.mat,"(128, 100)",64,9,0.29390911757946014,4.0222572684288025,0.7055423245818383,0.8178996741771698,0.5567944645881653,1.0,-0.7299020171165467,-0.7373175024986267,0.011865972271184822,0.9998694610595703,0.999870240688324,0.9998555421829224,0.9999979138374329,0.7612697267532349,-0.6484321212768555,-0.0838356763124466,0.7584900259971619,0.6460644149780274,-1,-1,,,,,,,,,,,,
20260204_100826_beam5_az082,train,0,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam5_az082.mat,"(128, 100)",64,9,0.07367272302508354,2.3055500984191895,0.6185759372685424,0.5986358523368835,0.5316899418830872,1.0,0.9903269815444946,0.9156783819198608,0.27142304989977195,0.9579813027381897,0.9565753936767578,0.9541339039802551,0.9996862411499023,0.9637017297744751,0.2658036607503891,0.11340254753828048,0.9168334698677063,-0.2527693539857864,-1,-1,,,,,,,,,,,,
20260204_100845_beam1_az226,train,0,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam1_az226.mat,"(128, 100)",63,31,-0.1610075905919075,3.25820255279541,0.3742228106082985,0.3355308771133423,0.015624497085809708,1.0,0.26857646986842154,0.19158343970775604,0.31217281901365124,0.997037742137909,0.9977554678916931,0.9932759761810303,0.9999062418937683,0.9949978804588318,0.09895332872867585,0.03085251241456717,0.9909437417984008,-0.09852339863777161,-1,-1,,,,,,,,,,,,
20260204_100845_beam2_az118,train,0,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam2_az118.mat,"(128, 100)",64,9,0.04492890648543835,2.9493086338043213,0.35497730235530073,0.3256586343050003,0.06056322902441025,1.0,0.006857412345707417,-0.001958700828254223,0.01186809353337807,0.9999302363395691,0.9999996423721313,0.9997840523719788,0.9999955892562866,0.5596966814994812,-0.8286922287940979,0.0007894866482820362,0.5596571636199951,0.828633234500885,-1,-1,,,,,,,,,,,,
20260204_100845_beam4_az181,train,0,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam4_az181.mat,"(128, 100)",64,9,-0.06771930679678917,3.0797709822654724,0.35284974168171174,0.319121778011322,0.007941197603940964,1.0,-0.7693555116653442,-0.7717875838279724,0.004020839613680521,0.9999908685684205,0.9999992847442627,0.9999721646308899,0.9999995827674866,0.7615378618240356,-0.6481198310852051,-0.08834439009428025,0.7585532426834106,0.645579686164856,-1,-1,,,,,,,,,,,,
20260204_100845_beam5_az199,train,0,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100845_beam5_az199.mat,"(128, 100)",64,32,0.013168367091566324,3.2108447551727295,0.35113903329538515,0.3213059902191162,0.06032579019665718,1.0,11.42302433013916,11.546058654785156,0.42070260013642125,0.9865786862373352,0.9879260659217834,0.9719970226287842,0.9996562600135803,0.19396342635154723,0.9806583189964294,0.8650567960739136,0.09564977139234543,-0.48471579074859616,-1,-1,,,,,,,,,,,,
20260204_100908_beam2_az037,train,0,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100908_beam2_az037.mat,"(128, 100)",64,9,-0.8827305436134338,2.3148609213531017,0.6282486600755783,0.6367203891277313,0.34378519654273987,1.0,0.14759116917848586,0.11499981582164764,0.07294446300545722,0.9986181426048278,0.9985671639442444,0.9982770919799805,0.9999912977218628,0.5931033444404602,-0.8051155281066894,0.016988957375288008,0.5921791052818298,0.8038574004173279,-1,-1,,,,,,,,,,,,
20260204_100908_beam2_az208,train,0,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100908_beam2_az208.mat,"(128, 100)",64,9,-0.9164455235004425,2.010868363082409,0.6397282103117322,0.6424022912979126,0.5292301177978516,1.0,0.1934710782766342,0.16685324907302856,0.060058860161452315,0.999191963672638,0.999137282371521,0.9990040063858032,0.9999924898147583,0.6393695044517517,-0.7688898563385009,0.022269296832382678,0.6386783671379089,0.7680603814125061,-1,-1,,,,,,,,,,,,
20260204_100908_beam2_az244,train,0,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100908_beam2_az244.mat,"(128, 100)",64,9,-0.8595622479915619,2.729960210621357,0.7806836772150928,0.9268817007541656,0.42451414465904236,1.0,0.1935258549451828,0.1671658307313919,0.05977733588734347,0.9991933965682983,0.9991394281387329,0.9990042805671692,0.9999926090240479,0.639331328868866,-0.7689217281341553,0.022275610826909542,0.6386411905288696,0.7680933952331543,-1,-1,,,,,,,,,,,,
20260204_100908_beam3_az082,train,0,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100908_beam3_az082.mat,"(128, 100)",64,9,0.40858112275600433,3.2265646159648895,0.5198326030820862,0.44677211344242096,0.33727946877479553,1.0,0.5936229801177979,0.5933139324188232,0.029874647208203525,0.999566969871521,0.9995298385620117,0.9994719624519348,0.9999882578849792,0.5939948678016662,-0.804454174041748,0.06823636934161187,0.5923510003089905,0.8022263073921203,-1,-1,,,,,,,,,,,,
20260204_100908_beam5_az118,train,0,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100908_beam5_az118.mat,"(128, 100)",64,9,0.05671501345932484,1.7026674449443817,0.5917560591757866,0.5280798673629761,0.37707722187042236,1.0,1.6967071795463562,1.5978142023086548,0.6090404656175887,0.933588171005249,0.9269638061523438,0.9247449994087219,0.9996357560157776,0.8136655688285828,-0.5807063198089599,0.19191249519586562,0.7439875745773316,0.5304317855834961,-1,-1,,,,,,,,,,,,
20260204_100932_beam3_az073,train,0,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100932_beam3_az073.mat,"(128, 100)",64,25,0.8615148365497589,4.943119555711746,0.5374889160370366,0.4837386757135391,0.3170614540576935,1.0,1.9614902305603028,3.129500150680542,3.726465177847129,0.7483911108970642,0.6599768400192261,0.5691851615905762,0.6068491339683533,0.5472770619392395,0.2622093868255615,0.21414055824279785,0.32464279532432555,-0.1406179851293564,-1,-1,,,,,,,,,,,,
20260204_100932_beam4_az109,train,0,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100932_beam4_az109.mat,"(128, 100)",65,42,-0.27285870909690857,3.817051738500595,0.7233760892034479,0.8096432089805603,0.30603161454200745,1.0,-4.041545438766479,-4.033263683319092,0.05206660441920884,0.9997266364097596,0.9999086260795593,0.9991661310195923,0.9999827742576599,-0.9976755285263061,0.06789082273840905,-0.43438141465187075,-0.898374707698822,-0.06112624496221542,-1,-1,,,,,,,,,,,,
20260204_100932_beam5_az037,train,0,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100932_beam5_az037.mat,"(128, 100)",65,24,0.053496094420552254,2.510407954454422,0.5765729200811438,0.5403931736946106,0.2245154231786728,1.0,18.729730987548827,21.033504486083984,5.268708583577297,0.8688288831710815,0.8478013873100281,0.746591591835022,0.8566370606422424,0.8046080723404885,0.2939945876598358,0.9382117247581482,0.13336623087525368,-0.10715271185152232,-1,-1,,,,,,,,,,,,
20260204_100932_beam5_az145,train,0,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100932_beam5_az145.mat,"(128, 100)",64,39,-0.738138347864151,4.5421516336500645,0.6596709321775416,0.7382703423500061,0.15823717415332794,1.0,-7.471696910858154,-7.122308731079102,0.5951496348733017,0.9569279837608338,0.9701868891716003,0.8801641583442688,0.9925928711891174,0.020682787448167803,0.9923773336410523,-0.6946966505050659,0.014808288663625718,-0.6805267786979675,-1,-1,,,,,,,,,,,,
20260204_100932_beam5_az199,train,0,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100932_beam5_az199.mat,"(128, 100)",64,9,-0.0779530480504036,2.4916971027851105,0.5537546336335436,0.49535922706127167,0.45376914739608765,1.0,1.4738973760604859,1.4727941751480103,0.018357035028916967,0.999817407131195,0.9998401403427124,0.9997610092163086,0.9999958872795105,0.6724209690093994,-0.740163369178772,0.1680778306722641,0.6627326607704163,0.7294985127449035,-1,-1,,,,,,,,,,,,
20260202_144710_beam2,train,1,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144710_beam2.mat,"(128, 100)",64,9,-0.09985226392745972,3.12502720952034,0.3762940634590632,0.3365170806646347,0.08717271685600281,1.0,-1.0263327980041503,-1.0149364471435547,0.016746367846388242,0.9999670696258545,0.9999997019767761,0.9998987555503845,0.999998927116394,0.668578634262085,-0.7436399817466736,-0.1176136302947998,0.6639149475097657,0.7384532713890075,71,41,-3.8532283020019533,-3.8415465354919434,0.07148470565476549,0.9988228750228881,0.998853862285614,0.998346471786499,0.9999871850013733,0.7727078914642334,-0.634741506576538,-0.41661664128303527,0.7016042613983154,0.5763347792625427
20260202_144718_beam4,train,1,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144718_beam4.mat,"(128, 100)",64,9,0.1377538964152336,3.003255397081375,0.36658570873412827,0.3315979242324829,0.08921918272972107,1.0,0.7204035019874573,0.7275974750518799,0.009542244210816002,0.9999937129020691,0.9999998807907104,0.9999810457229614,0.9999998211860657,0.6008638143539429,-0.7993512320518493,0.08274976164102554,0.5987989068031311,0.7966042709350586,72,45,4.389682016372681,4.447548866271973,0.34078318862083146,0.9769471096992492,0.9776493310928345,0.9692449808120728,0.9990407228469849,0.9987786960601807,0.022880088202655316,0.4657768547534943,0.8627461099624634,-0.019205173905938865
20260202_144727_beam3,train,1,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/UAV_IQ/IQ_Data/20260202_144727_beam3.mat,"(128, 100)",64,9,0.19267982244491577,2.98214328289032,0.3681307880562417,0.3307459205389023,0.08649955689907074,1.0,0.11465400040149688,0.12795031070709229,0.0182187514251568,0.9999751114845276,0.9999999403953552,0.999923050403595,0.9999997615814209,0.6519174718856812,-0.7582897067070007,0.013199206925928592,0.6518430185317993,0.7582031083106995,73,72,1.104613916873932,1.1309399604797363,0.17594450157875458,0.997339882850647,0.9976938962936401,0.9961639046669006,0.9998800754547119,0.9890304255485535,-0.14689767569303513,0.12644207060337068,0.9782845115661621,0.14527784436941146
20260202_144800_beam2,train,1,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144800_beam2.mat,"(128, 100)",64,25,-0.22858469933271408,3.1455410718917847,0.38585261324005843,0.3497742712497711,0.10748249292373657,1.0,2.6556271171569823,2.0595192909240723,1.573540131306992,0.9698796010017395,0.9766073226928711,0.9272965669631958,0.9833769798278809,0.9832903265953064,0.013060460686683656,0.2872855368256569,0.9019790244102478,0.0018426233530044556,69,94,-8.589090538024902,-8.604997634887695,0.13071600403192116,0.9933396887779236,0.994314432144165,0.9913035750389099,0.999905526638031,-0.08149999782443046,-0.9965785551071167,-0.7568005657196045,-0.05287894055247307,0.6470041656494141
20260202_144825_beam4,train,1,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144825_beam4.mat,"(128, 100)",64,9,0.15985216200351715,2.8839662969112396,0.37467279196738673,0.3379729390144348,0.06906593590974808,1.0,0.7197194576263428,0.727023184299469,0.009654821773559936,0.9999932956695556,0.9999998807907104,0.9999797344207764,0.9999998807907104,0.6008575129508972,-0.7993560099601745,0.08267154455184937,0.5987962770462036,0.7966138839721679,68,35,2.2258992862701414,2.2636749744415283,0.1264760064689361,0.9985123205184937,0.9987080097198486,0.9971369862556457,0.9998435378074646,0.11331249415874481,0.9934019255638122,0.2507505130767822,0.10958057790994644,-0.9601243710517884
20260202_144857_beam1,train,1,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/UAV_IQ/IQ_Data/20260202_144857_beam1.mat,"(128, 100)",64,9,0.02033268380910158,2.923375278711319,0.3745017084549363,0.33565591275691986,0.0745692178606987,1.0,0.4937624430656433,0.4820544421672821,0.017277762322620575,0.9999492597579956,0.9999995827674866,0.9998435974121094,0.9999971389770508,0.7848443961143494,-0.6196881318092347,0.056785122901201246,0.7835364246368408,0.618655948638916,73,81,2.75141939163208,2.7021613121032715,0.45104408536496887,0.9674202704429626,0.966705322265625,0.9601728439331054,0.9965160489082336,0.5908471441268921,0.802461211681366,0.3058439153432846,0.5439492499828339,-0.7376916265487671
20260202_144922_beam4,train,1,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144922_beam4.mat,"(128, 100)",64,9,0.21389752626419067,2.991205096244812,0.3653830763840597,0.3285307437181473,0.09150134772062302,1.0,0.7202962040901184,0.7275255918502808,0.010823389676328244,0.9999933958053588,0.9999998807907104,0.9999801516532898,0.9999998807907104,0.6008752918243409,-0.799342668056488,0.08273746579885483,0.5988106727600098,0.7965961647033691,68,90,-2.5544826698303225,-2.527020215988159,0.05919639023684997,0.9975677728652954,0.9976487755775452,0.996819007396698,0.9998974800109863,0.9439047956466675,-0.32990695714950563,-0.2858878529071808,0.9022852420806885,0.3153687369823456
20260202_144939_beam2,train,1,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144939_beam2.mat,"(128, 100)",64,9,-0.26809321343898773,3.170816957950592,0.3719881955245546,0.3378542810678482,0.10872441530227661,1.0,-1.0264017486572266,-1.0149532556533813,0.016605780884187963,0.99996746301651,0.9999998211860657,0.9998999238014221,0.9999988079071045,0.6685420393943786,-0.7436728000640869,-0.11762146353721618,0.6638782501220704,0.7384855055809021,66,47,4.736375980377197,4.711287498474121,0.10551039128283331,0.998477578163147,0.9984945058822632,0.9978983998298645,0.9999744296073914,0.9994739127159119,-0.03163693405687809,0.4969307541847229,0.8659477400779724,0.027421500906348227
20260202_144947_beam1,train,1,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144947_beam1.mat,"(128, 100)",64,9,0.12991595268249512,3.0181576311588287,0.363993500981469,0.326607882976532,0.10060134530067444,1.0,0.4944289362430572,0.4827832877635956,0.017329056941179956,0.9999455213546753,0.9999997019767761,0.9998315215110779,0.9999973177909851,0.7847774696350097,-0.6197733044624328,0.05686160549521446,0.7834632515907287,0.618735957145691,67,32,0.90609228849411,0.9192337393760681,0.05724165074841549,0.9943803596496582,0.9949491620063782,0.9916998147964478,0.9999430775642395,0.775924551486969,0.6307355451583863,0.10393658101558685,0.7673652410507202,-0.6237840604782104
20260202_145012_beam1,train,1,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145012_beam1.mat,"(128, 100)",64,25,0.023250414989888668,3.005624234676361,0.3695023168204352,0.33730706572532654,0.08631202578544617,1.0,-0.41062053203582766,-1.0805885791778564,1.8051211718434985,0.9572473669052124,0.9737762808799744,0.8829924702644348,0.9823459386825562,0.9818071913719177,0.03252829968929291,-0.046987009942531584,0.9203757214546203,-0.02193567305803299,72,36,0.7682537451386452,0.704923152923584,0.28642634309019005,0.966907730102539,0.9730886220932007,0.9358770966529846,0.9984515309333801,0.8964033699035645,-0.4397345221042633,0.08812990836799145,0.8631486773490906,0.42283793926239016
20260202_145126_beam3,train,1,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145126_beam3.mat,"(128, 100)",64,9,-0.034868521615862846,3.1595608294010162,0.37959788469086564,0.34095411002635956,0.07408716529607773,1.0,0.11464356064796448,0.1282123625278473,0.018559109904506196,0.9999752259254455,0.9999998807907104,0.9999237060546875,0.9999998807907104,0.6519365906715393,-0.7582733941078186,0.013198003284633159,0.6518621611595153,0.7581868314743042,67,90,-9.331726188659667,-9.325990676879883,0.1958457850499922,0.9935279440879822,0.9928821325302124,0.9915332674980164,0.9998643398284912,-0.9878866291046142,-0.15430038988590242,-0.7909454774856567,-0.6003986477851868,0.09393724620342254
20260202_145135_beam1,train,1,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145135_beam1.mat,"(128, 100)",64,25,0.0946698859333992,2.985633760690689,0.3751773856104956,0.3383690267801285,0.12265487760305405,1.0,-0.1441231632232666,-1.054948329925537,2.693821791365011,0.9170971393585206,0.9508099555969238,0.7747484683990479,0.985378623008728,0.978043704032898,0.12000653736293315,-0.02113947123289108,0.8618117046356201,-0.08964364523999394,68,39,1.7605862045288085,1.699055790901184,0.13612617234883626,0.9969780468940734,0.9973132610321045,0.995557677745819,0.9999752640724182,0.9935662698745727,-0.11303353250026703,0.19991518974304198,0.9704490995407105,0.1104153922200203
20260202_145208_beam2,train,1,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/IQ_Data/20260202_145208_beam2.mat,"(128, 100)",64,25,-0.42163218557834625,3.2072951197624207,0.36768638111005203,0.33175748586654663,0.04593833535909653,1.0,0.2002146553993225,-0.6013193726539612,1.7342087140142033,0.9405724930763245,0.9589272737503052,0.8395787239074707,0.9555259943008423,0.9513629364967346,0.0890987429022789,0.019393556267023087,0.8845934867858887,-0.06002600237727165,71,85,-7.193180503845215,-7.218739032745361,0.13176423992182063,0.9959475064277649,0.9961652159690857,0.9944574356079101,0.9999500513076782,-0.9876336073875427,0.1564605587720871,-0.6793948483467102,-0.7216758704185486,-0.1143519115447998
20260202_145713_beam4,train,1,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145713_beam4.mat,"(128, 100)",64,9,-0.09071101620793343,3.0965293645858765,0.3721292098269987,0.3338692784309387,0.06702570617198944,1.0,0.7217612814903259,0.7285084128379822,0.01006907643388069,0.9999937295913697,0.9999999403953552,0.9999809861183167,0.9999998807907104,0.6007767415046692,-0.7994166922569275,0.08290499866008759,0.5987043452262878,0.7966591572761536,72,96,-1.1689896764606238,-1.0667893886566162,0.9189928251835388,0.8663045692443848,0.8651600480079651,0.8268427968025207,0.9941389560699463,-0.23860704496502877,-0.9650797653198242,-0.13242333801463246,-0.20275607883930205,0.8240955877304077
20260202_145730_beam2,train,1,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145730_beam2.mat,"(128, 100)",64,9,-0.19095473736524582,3.0976988673210144,0.374428959581237,0.3374999761581421,0.06191197782754898,1.0,-1.025953073501587,-1.0143505334854126,0.016461823942062952,0.9999674773216247,0.9999997019767761,0.9998998045921326,0.9999988675117493,0.6684365487098693,-0.7437676692008972,-0.1175705337524414,0.6637775707244873,0.7385842156410217,68,96,4.151658849716187,4.215143203735352,0.18133104979063433,0.9854006767272949,0.9862439036369324,0.9803356885910034,0.9995412230491638,-0.9506876397132874,-0.3086673617362976,0.44446788549423216,-0.8389524483680725,0.27252882719039917
20260202_145746_beam2,train,1,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145746_beam2.mat,"(128, 100)",64,9,-0.12325681000947952,3.277418315410614,0.3736220697155113,0.336974173784256,0.0737176313996315,1.0,-1.02687659740448,-1.0149859189987183,0.017239171954413948,0.9999676084518433,0.9999995827674866,0.9999004006385803,0.9999988079071045,0.6685368800163269,-0.74367746591568,-0.11767534494400024,0.6638688635826111,0.7384853863716125,66,97,-2.0902610301971434,-2.1544201374053955,0.17078620610209483,0.9936285614967346,0.9932808876037598,0.9915509939193725,0.9998133182525635,-0.9954933524131775,-0.0928426530957222,-0.23602605044841765,-0.9610274362564087,0.0895907637476921
20260202_145755_beam3,train,1,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145755_beam3.mat,"(128, 100)",64,9,-0.17024436593055725,3.032114952802658,0.38457596209233086,0.3423590064048767,0.10239249467849731,1.0,0.11498249679803849,0.12945306301116943,0.019324751150214352,0.9999741053581238,0.9999998211860657,0.9999203681945801,0.9999999403953552,0.6519338917732239,-0.7582757139205932,0.013237012811005115,0.6518582797050476,0.7581877684593201,64,96,-1.329618320465088,-1.290328860282898,0.08926867347495776,0.9985742616653442,0.9987496733665466,0.9976625204086303,0.999896764755249,-0.9982810640335082,-0.05681829616427422,-0.1518774861097336,-0.9852422904968262,0.056072880327701566
20260202_145819_beam5,train,1,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/IQ_Data/20260202_145819_beam5.mat,"(128, 100)",64,9,-0.1689291074872017,3.0468260049819946,0.3572643797132878,0.32242339849472046,0.09202642738819122,1.0,-0.7694797849655152,-0.769058108329773,0.002129385061663587,0.9999197459220887,0.9999995827674866,0.9997539162635803,0.9999927878379822,0.7586625218391418,-0.6514727759361267,-0.08835859984159469,0.7556348085403443,0.6488722467422485,66,31,-5.365230731964111,-5.391246795654297,0.22110217647190605,0.9935412645339966,0.9940492510795593,0.9896056413650512,0.9999422430992126,0.7639248251914978,0.6452158117294311,-0.5492727017402649,0.6340829372406006,-0.5354558253288269
20260202_145836_beam3,train,1,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/IQ_Data/20260202_145836_beam3.mat,"(128, 100)",64,9,-0.09320739656686783,3.12388613820076,0.375638642285121,0.3340519219636917,0.04370150715112686,1.0,0.11733027786016464,0.13157573342323303,0.01901945658940075,0.9999747228622436,0.9999998211860657,0.999922239780426,0.9999998211860657,0.6518252873420716,-0.7583690476417542,0.013507263697683812,0.6517477893829345,0.7582788825035095,68,43,-2.2031116008758547,-2.190355062484741,0.070636769389269,0.9993983960151672,0.9993833303451538,0.9991762399673462,0.9999374747276306,0.04747380010783672,0.9988098120689393,-0.24832425475120545,0.04596889682114124,-0.9669097447395325
20260202_145836_beam4,train,1,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/IQ_Data/20260202_145836_beam4.mat,"(128, 100)",64,9,0.03956408612430096,3.1367675364017487,0.37543473065509714,0.3333299458026886,0.09824560582637787,1.0,0.7219079518318177,0.7286574840545654,0.009385269501583074,0.9999937987327576,0.9999998211860657,0.9999810457229614,0.9999998807907104,0.6006363844871521,-0.7995221757888794,0.08292178303003311,0.5985637331008911,0.7967632794380188,68,41,-2.0240263986587523,-2.0258986949920654,0.07637434045079229,0.9987911367416382,0.9987186193466187,0.9983092188835144,0.9999180436134338,0.18472278714179993,0.9827073001861573,-0.22887973964214325,0.17957062065601348,-0.9554325437545776
20260204_100802_beam1_az082,val,0,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam1_az082.mat,"(128, 100)",64,9,-0.09600771591067314,3.944565996527672,0.7538828022605594,0.8591069877147675,0.3169832229614258,1.0,-1.0009795022010803,-0.9511306285858154,0.13641299958469158,0.9941122698783874,0.9939626455307007,0.9932761073112488,0.9998168349266052,0.6811065006256104,-0.7319341516494751,-0.11470498830080032,0.672573721408844,0.7227072453498841,-1,-1,,,,,,,,,,,,
20260204_100802_beam1_az109,val,0,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam1_az109.mat,"(128, 100)",64,9,-0.10650637745857239,1.9418872073292732,0.5803601536545102,0.4928176999092102,0.37827152013778687,1.0,0.37649354100227356,0.42386922240257263,0.11015649309121892,0.9640163016319275,0.967302680015564,0.9402774453163147,0.998916745185852,0.6911222171783448,-0.7212382936477661,0.04331225149333477,0.6659141421318054,0.6942471981048584,-1,-1,,,,,,,,,,,,
20260204_100802_beam1_az163,val,0,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100802_beam1_az163.mat,"(128, 100)",64,24,0.09091518446803093,2.0458804816007614,0.7265197382563747,0.8870326578617096,0.47866860032081604,1.0,-1.0589692068099976,-1.3283451795578003,2.917770569931398,0.7463091489672661,0.8893067240715027,0.2669389545917511,0.6602592468261719,-0.2981104373931885,-0.5891285449266433,-0.11568518042564392,-0.35503670513629915,0.5147257127612829,-1,-1,,,,,,,,,,,,
20260204_100802_beam1_az172,val,0,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100802_beam1_az172.mat,"(128, 100)",64,9,-0.12207118421792984,1.8710821345448494,0.624323896584392,0.588982105255127,0.4566923677921295,1.0,-0.9993075251579284,-0.9488382339477539,0.13649991157051256,0.9941113781929016,0.9939461946487427,0.9932683110237122,0.9998155236244202,0.6810733008384705,-0.7319633841514588,-0.1145150288939476,0.6725551390647888,0.7227512264251709,-1,-1,,,,,,,,,,,,
